,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
90,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,91,Whole Lotta Red,2QRedhP5RmKJiJ1i8VgDGR,2020-12-25,['Playboi Carti'],['699OTQXzgjhIYAHMy9RyPD'],"[['atl hip hop', 'plugg', 'rap', 'trap']]",[89],[5803107],Sky,29TPjc8wxfz4XMn21O7VsZ,88,['Playboi Carti'],['699OTQXzgjhIYAHMy9RyPD'],"[['atl hip hop', 'plugg', 'rap', 'trap']]",[89],True,[5803107],0.785,0.903,2,-4.184,1,0.258,0.0,0.169,0.565,139.98,193234,4
91,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,92,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,2019-02-08,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[96],[73920087],7 rings,6ocbgoVGwYJhOv1GgI9NsF,87,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[96],True,[73920087],0.778,0.317,1,-10.732,0,0.592,0.0,0.0881,0.327,140.048,178627,4
92,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,93,Manic,68enXe5XcJdciSDAZr0Alr,2020-01-17,['Halsey'],['26VFTg2z8YR0cCuwLzESi2'],"[['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']]",[87],[16739111],Without Me,6FZDfxM3a3UCqtzo5pxSLZ,79,['Halsey'],['26VFTg2z8YR0cCuwLzESi2'],"[['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']]",[87],True,[16739111],0.752,0.488,6,-7.05,1,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
93,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,94,Doo-Wops & Hooligans,1uyf3l2d4XYwiEqAb7t7fX,2010-10-05,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],"[['dance pop', 'pop']]",[93],[36749529],Just the Way You Are,7BqBn9nzAq8spo5e7cZ0dJ,83,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],"[['dance pop', 'pop']]",[93],False,[36749529],0.635,0.841,5,-5.379,1,0.0134,0.0,0.0622,0.424,109.021,220734,4
94,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,95,Culture III,1lteSAPdfkjYq3lc494VXG,2021-06-10,['Migos'],['6oMuImdp5ZcFhWP0ESe6mG'],"[['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']]",[83],[12015875],Straightenin,24PEtqBNoKG3umCTLd2r3N,27,['Migos'],['6oMuImdp5ZcFhWP0ESe6mG'],"[['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']]",[83],False,[12015875],0.85,0.618,9,-5.806,1,0.0301,0.0,0.193,0.108,135.949,255023,4
95,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,96,Abbey Road (Remastered),0ETFjACtuP2ADo6LFhL6HN,1969-09-26,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[90],[21540301],Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2,83,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[90],False,[21540301],0.557,0.54,9,-10.484,1,0.0339,0.00248,0.179,0.394,129.171,185733,4
96,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,97,Nevermind (Remastered),2guirTSEqLizK7j9i1MTTZ,1991-09-26,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],"[['alternative rock', 'grunge', 'permanent wave', 'rock']]",[84],[14303723],Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,80,['Nirvana'],['6olE6TJLqED3rqDCT0FyPh'],"[['alternative rock', 'grunge', 'permanent wave', 'rock']]",[84],False,[14303723],0.502,0.912,1,-4.556,1,2.55e-05,0.000173,0.106,0.72,116.761,301920,4
97,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,98,Goldmine,4Iqfx63CZhFGGIHiAvLxXY,2020-06-19,['Gabby Barrett'],['6Iz3eq2aQGFf7TbGT2iahL'],"[['contemporary country', 'country pop']]",[70],[200293],I Hope,23T0OX7QOiIUFShSzbJ5Uo,78,['Gabby Barrett'],['6Iz3eq2aQGFf7TbGT2iahL'],"[['contemporary country', 'country pop']]",[70],False,[200293],0.466,0.536,6,-6.227,1,0.0951,0.0,0.114,0.377,75.998,210773,4
98,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,99,Metallica (Remastered),55fq75UfkYbGMq4CncCtOH,1991-08-12,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"[['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']]",[84],[19960174],Enter Sandman (Remastered),3VqHuw0wFlIHcIPWkhIbdQ,76,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"[['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']]",[84],False,[19960174],0.566,0.834,6,-8.412,0,0.00277,0.008,0.0625,0.621,123.296,331560,4
99,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,100,Moana (Original Motion Picture Soundtrack/Deluxe Edition),6pZj4nvx6lV3ulIK3BSjvs,2016-11-18,['Various Artists'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],[1422955],How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd,73,"[""Auli'i Cravalho""]",['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],False,[1422955],0.571,0.307,1,-10.958,0,0.649,0.0,0.178,0.108,83.72,163387,4
100,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,101,Meet The Woo 2,4MZnolldq7ciKKlbVDzLm5,2020-02-07,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],[['brooklyn drill']],[89],[8721767],Dior - Bonus,41Ee1u8ignxtICyaPI5OqO,58,['Pop Smoke'],['0eDvMgVFoNV3TpwtrVCoTj'],[['brooklyn drill']],[89],True,[8721767],0.719,0.797,7,-5.94,1,0.208,0.00045,0.402,0.684,142.054,216387,4
101,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,102,Swimming,5wtE5aLX5r7jOosmPhJhhk,2018-08-03,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],[6788769],Self Care,5bJ1DrEM4hNCafcDd1oxHx,81,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],True,[6788769],0.52,0.538,1,-8.109,1,0.367,0.00187,0.119,0.177,141.894,345133,4
102,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,103,Views,40GMAhriYJRO1rsY4YdrZb,2016-05-06,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[59845429],One Dance,1zi7xx7UVEFkmKfv06H8x0,85,"['Drake', 'WizKid', 'Kyla']",['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],False,[59845429],0.792,0.625,1,-5.609,1,0.00776,0.0018,0.329,0.37,103.967,173987,4
103,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,104,Plastic Hearts,5BRhg6NSEZOj0BR6Iz56fR,2020-11-27,['Miley Cyrus'],['5YGY8feqx7naU7z4HrwZM6'],"[['dance pop', 'pop', 'post-teen pop']]",[86],[16961065],Prisoner (feat. Dua Lipa),2Oycxb8QbPkpHTo8ZrmG0B,78,"['Miley Cyrus', 'Dua Lipa']",['5YGY8feqx7naU7z4HrwZM6'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[16961065],0.781,0.67,3,-3.912,0,0.0103,0.0,0.0761,0.595,127.99,169333,4
104,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,105,Greatest Hits,5XqEf16OrHdmMoNS1b6WDg,2007-03-05,['The Notorious B.I.G.'],['5me0Irg2ANcsgc93uaYrpb'],"[['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']]",[81],[7093878],Hypnotize - 2007 Remaster,6Tsu3OsuMz4KEGKbOYd6A0,73,['The Notorious B.I.G.'],['5me0Irg2ANcsgc93uaYrpb'],"[['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']]",[81],True,[7093878],0.895,0.694,9,-4.384,1,0.176,0.0,0.292,0.632,93.944,230000,4
105,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,106,Man On The Moon: The End Of Day (Deluxe),2S8AWAM0nxyFy66YnUfIs3,2009-01-01,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],"[['hip hop', 'ohio hip hop', 'pop rap', 'rap']]",[87],[5403769],Day 'N' Nite (nightmare),5wfllwdjglyQislkskYLBv,71,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],"[['hip hop', 'ohio hip hop', 'pop rap', 'rap']]",[87],False,[5403769],0.881,0.441,11,-6.278,0,0.48,9.08e-06,0.119,0.804,138.014,221240,4
106,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,107,Welcome to O'Block,7gGJ9rNtigRF53dsFo48Wp,2020-10-30,['King Von'],['6QtgPSJPSzcnn7dPZ4VINp'],"[['chicago rap', 'trap']]",[79],[1534192],The Code (feat. Polo G),5NOUjBikzECEJyZMTxtErD,71,"['King Von', 'Polo G']",['6QtgPSJPSzcnn7dPZ4VINp'],"[['chicago rap', 'trap']]",[79],True,[1534192],0.831,0.62,6,-8.397,0,0.0582,0.0,0.119,0.568,133.17,202413,4
107,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,108,WUNNA,4bjqChKTjFPubJAi8isUoG,2020-05-21,['Gunna'],['2hlmm7s2ICUX0LVIhVFlZQ'],"[['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']]",[89],[3726178],DOLLAZ ON MY HEAD (feat. Young Thug),1g6bPzeIX3L8RystaFTWTX,41,"['Gunna', 'Young Thug']",['2hlmm7s2ICUX0LVIhVFlZQ'],"[['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']]",[89],False,[3726178],0.814,0.528,4,-5.398,0,0.0698,0.0,0.108,0.165,145.089,197760,4
108,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,109,Free Spirit,6KT8x5oqZJl9CcnM66hddo,2019-04-05,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[90],[14726851],Talk (feat. Disclosure),6TqXcAFInzjp0bODyvrWEq,74,"['Khalid', 'Disclosure']",['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[90],False,[14726851],0.9,0.4,0,-8.575,1,0.0516,0.0,0.0599,0.346,135.984,197573,4
109,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,110,Invasion of Privacy,4sDAyYEMhD2YyREWKxj3aD,2018-04-05,['Cardi B'],['4kYSro6naA4h99UJvo89HB'],"[['dance pop', 'pop', 'pop rap', 'rap']]",[86],[18852369],I Like It,3bsycjdQtbcJeR6822SBvd,51,"['Cardi B', 'Bad Bunny', 'J Balvin']",['4kYSro6naA4h99UJvo89HB'],"[['dance pop', 'pop', 'pop rap', 'rap']]",[86],False,[18852369],0.814,0.721,5,-4.026,0,0.0981,0.0,0.378,0.643,136.05,253390,4
110,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,111,CALL ME IF YOU GET LOST,45ba6QAtNrdv6Ke4MFOKk9,2021-06-25,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"[['hip hop', 'rap']]",[88],[7653566],WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),5B0kgjHULYJhAQkK5XsMoC,81,"['Tyler, The Creator', 'YoungBoy Never Broke Again', 'Ty Dolla $ign']",['4V8LLVI7PbaPR0K2TGSxFF'],"[['hip hop', 'rap']]",[88],True,[7653566],0.493,0.653,0,-5.666,0,0.269,0.0,0.511,0.852,142.347,121573,4
111,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,112,Hey World,7zhKZcqIJkkeqrswshd15r,2020-11-20,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"[['contemporary country', 'country', 'country road', 'modern country rock']]",[74],[1646471],One Of Them Girls,6uyiyatWPCqC59Mm4rO8xL,69,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"[['contemporary country', 'country', 'country road', 'modern country rock']]",[74],False,[1646471],0.643,0.79,4,-6.079,1,0.29,0.0,0.107,0.808,95.981,188893,4
112,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,113,MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,2020-02-21,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"[['k-pop', 'k-pop boy group']]",[97],[43535091],Boy With Luv (Feat. Halsey),7lrqvdivAYRGEiO8JFP31G,50,"['BTS', 'Halsey']",['3Nrfpe0tUJi4K4DXYWgMUX'],"[['k-pop', 'k-pop boy group']]",[97],False,[43535091],0.645,0.862,11,-4.761,0,0.0933,0.0,0.193,0.803,119.947,229773,4
113,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,114,Evolve,33pt9HBdGlAbRGBHQgsZsU,2017-06-23,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"[['modern rock', 'rock']]",[92],[37486645],Believer,0pqnGHJpmpxLKifKRmU6WP,89,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"[['modern rock', 'rock']]",[92],False,[37486645],0.776,0.78,10,-4.374,0,0.0622,0.0,0.081,0.666,124.949,204347,4
114,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,115,Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,2020-08-28,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"[['glam metal', 'hard rock', 'rock']]",[82],[23004202],Sweet Child O' Mine,6DtmnN7wK6m8dI8UNaz3sG,43,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"[['glam metal', 'hard rock', 'rock']]",[82],True,[23004202],0.436,0.947,6,-4.759,1,0.0876,0.073,0.113,0.637,125.132,355267,4
115,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,116,Die A Legend,26ztFK3E69j5THJQdyxC5w,2019-06-07,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],[['chicago rap']],[92],[6276458],Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,82,"['Polo G', 'Lil Tjay']",['6AgTAQt8XS6jRWi4sX7w49'],[['chicago rap']],[92],True,[6276458],0.772,0.639,1,-7.119,1,0.15,0.0,0.0698,0.261,168.112,166560,4
116,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,117,Dark Lane Demo Tapes,45c1tgTktunRMmfh3WVh8U,2020-05-01,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[59845429],Toosie Slide,7elj3cJvac6NnDKcCOXflk,39,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],False,[59845429],0.83,0.469,1,-8.899,0,0.283,4.58e-06,0.113,0.829,81.615,247059,4
117,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,118,All Time Greatest Hits,7CocMpFkEjPUMkWyPH3s0v,2000-03-14,['Lynyrd Skynyrd'],['4MVyzYMgTwdP7Z49wAZHx0'],"[['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']]",[75],[3796509],Sweet Home Alabama,1SeYQC7vZTBWNESbDQXulh,30,['Lynyrd Skynyrd'],['4MVyzYMgTwdP7Z49wAZHx0'],"[['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']]",[75],True,[3796509],0.606,0.662,7,-10.443,1,0.21,0.000301,0.323,0.889,97.828,283333,4
118,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,119,ANTI,48i37aZTC1prDr4EcpQeEa,2016-01-28,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],"[['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']]",[91],[46444731],Work,5gZsEYaYvyi1sAVyuiXbDm,47,"['Rihanna', 'Drake']",['5pKCCKE2ajJHZ9KAiaK11H'],"[['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']]",[91],True,[46444731],0.725,0.534,11,-6.238,1,0.0752,0.0,0.0919,0.558,91.974,219320,4
119,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,120,AM,78bpIziExqiI9qztvNFlQu,2013-09-09,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],"[['garage rock', 'permanent wave', 'rock', 'sheffield indie']]",[87],[13399347],Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,87,['Arctic Monkeys'],['7Ln80lUS6He07XvHI8qqHH'],"[['garage rock', 'permanent wave', 'rock', 'sheffield indie']]",[87],False,[13399347],0.548,0.532,5,-7.596,1,0.186,0.000263,0.217,0.405,85.03,272394,4
120,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,121,Blonde,3mH6qwIy9crq0I9YQbOuDf,2016-08-20,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[85],[8688843],Nights,7eqoqGkKwgOaWNNHx90uEZ,80,['Frank Ocean'],['2h93pZq0e7k5yf4dywlkpM'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[85],True,[8688843],0.466,0.548,5,-9.362,0,0.42,1.01e-06,0.113,0.423,89.815,307151,4
121,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,122,Greatest Hits So Far...,4YjC2XwME8RP4rmSIeGK7I,2014-11-07,['Zac Brown Band'],['6yJCxee7QumYr820xdIsjo'],"[['contemporary country', 'country', 'country road', 'modern country rock']]",[75],[2913056],Chicken Fried - Greatest Hits Version,1vq4dEytAKH7vNOxv8sGt0,0,['Zac Brown Band'],['6yJCxee7QumYr820xdIsjo'],"[['contemporary country', 'country', 'country road', 'modern country rock']]",[75],False,[2913056],0.564,0.718,6,-4.235,1,0.647,0.0,0.098,0.8,169.848,236907,4
122,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,123,Man On The Moon III: The Chosen,7vLxDionyOHSDmYS7Wpwdp,2020-12-11,['Kid Cudi'],['0fA0VVWsXO9YnASrzqfmYu'],"[['hip hop', 'ohio hip hop', 'pop rap', 'rap']]",[87],[5403769],Show Out (with Skepta & Pop Smoke),6uryhDRzRZQLOYju9DT2uQ,52,"['Kid Cudi', 'Skepta', 'Pop Smoke']",['0fA0VVWsXO9YnASrzqfmYu'],"[['hip hop', 'ohio hip hop', 'pop rap', 'rap']]",[87],False,[5403769],0.639,0.597,1,-6.525,1,0.425,0.000247,0.425,0.146,143.997,174960,4
123,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,124,"Sincerely, Kentrell",4ssppGN0Qy4OeJTUDr1Etd,2021-10-05,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"[['baton rouge rap', 'trap']]",[87],[8006717],Nevada,2cEnKRR4dYBB2VA1mjlb1z,76,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"[['baton rouge rap', 'trap']]",[87],True,[8006717],0.777,0.59,0,-8.741,0,0.397,0.0,0.169,0.238,147.978,155738,4
124,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,125,Greatest Hits,3RRcYI9ZM3nOiIo3bzaLeJ,1994-10-25,['Bob Seger'],['485uL27bPomh29R4JmQehQ'],"[['album rock', 'blues rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']]",[70],[1538830],Old Time Rock & Roll,0nZg8CjMz7UomYLB4cF97g,40,['Bob Seger'],['485uL27bPomh29R4JmQehQ'],"[['album rock', 'blues rock', 'classic rock', 'country rock', 'detroit rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']]",[70],False,[1538830],0.719,0.931,6,-2.987,1,0.212,0.0,0.0701,0.963,124.126,195454,4
125,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,126,MONTERO,6pOiDiuDQqrmo5DbG0ZubR,2021-09-17,['Lil Nas X'],['7jVv8c5Fj3E9VhNjxT4snq'],"[['lgbtq+ hip hop', 'pop']]",[91],[8603782],MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,91,['Lil Nas X'],['7jVv8c5Fj3E9VhNjxT4snq'],"[['lgbtq+ hip hop', 'pop']]",[91],True,[8603782],0.593,0.503,8,-6.725,0,0.293,0.0,0.405,0.71,178.781,137704,4
126,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,127,The Essential Billy Joel,7r36rel1M4gyBavfcJP6Yz,2001-10-02,['Billy Joel'],['6zFYqv1mOsgBRQbae3JJ9e'],"[['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']]",[79],[3980957],Piano Man,3FCto7hnn1shUyZL42YgfO,68,['Billy Joel'],['6zFYqv1mOsgBRQbae3JJ9e'],"[['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']]",[79],False,[3980957],0.334,0.472,0,-8.792,1,0.6,3.77e-06,0.317,0.431,179.167,336093,3
127,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,128,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,2016-09-16,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"[['rap', 'slap house']]",[93],[19394352],goosebumps,6gBFPUFcJLzWGx4lenP6h2,87,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"[['rap', 'slap house']]",[93],True,[19394352],0.841,0.728,7,-3.37,1,0.0847,0.0,0.149,0.43,130.049,243837,4
128,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,129,Cuz I Love You,6dFFcYQ8VhifgdKgYY5LYL,2019-04-19,['Lizzo'],['56oDRnqbIiwx4mymNEv7dS'],"[['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']]",[76],[4286859],Juice,0k664IuFwVP557Gnx7RhIl,77,['Lizzo'],['56oDRnqbIiwx4mymNEv7dS'],"[['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']]",[76],True,[4286859],0.767,0.889,7,-2.988,1,0.00611,0.0,0.402,0.843,119.93,195145,4
129,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,130,Graduation,5fPglEDz9YEwRgbLRvhCZy,2007-09-11,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],[16004182],Stronger,4fzsfWzRhPawzqhX8Qt9F3,83,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],"[['chicago rap', 'rap']]",[95],True,[16004182],0.617,0.717,10,-7.858,0,0.00564,0.0,0.408,0.49,103.992,311867,4
130,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,131,AI YoungBoy 2,1nzUj7VkiaytMmf2KrhK2L,2019-10-11,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"[['baton rouge rap', 'trap']]",[87],[8006717],Make No Sense,6klLvorLoo1sxvZcjJIY8I,77,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"[['baton rouge rap', 'trap']]",[87],True,[8006717],0.876,0.733,10,-4.478,0,0.0208,0.0,0.0999,0.962,154.904,148630,4
131,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,132,Inside (The Songs),1e5OlE0EY5fucq6GIU1xi3,2021-06-10,['Bo Burnham'],['2Waw2sSbqvAwK8NwACNjVo'],[['comic']],[78],[1323064],Bezos I,0Kdj7nwaYQmvhxnqZaIQuW,79,['Bo Burnham'],['2Waw2sSbqvAwK8NwACNjVo'],[['comic']],[78],True,[1323064],0.694,0.948,2,-5.307,1,0.00936,1.62e-05,0.139,0.705,115.044,58149,4
132,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,133,More Life,1lXY618HWkwYKJWBRYR4MK,2017-03-18,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[59845429],Passionfruit,5mCPDVBb16L4XQwDdbRUpz,83,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[59845429],0.809,0.463,11,-11.377,1,0.256,0.085,0.109,0.364,111.98,298941,4
133,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,134,IGOR,5zi7WsKlIiUXv09tbGLKsE,2019-05-17,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"[['hip hop', 'rap']]",[88],[7653566],EARFQUAKE,5hVghJ4KaYES3BFUATCYn0,82,"['Tyler, The Creator']",['4V8LLVI7PbaPR0K2TGSxFF'],"[['hip hop', 'rap']]",[88],True,[7653566],0.554,0.498,9,-8.866,1,0.23,5.98e-06,0.795,0.413,79.635,190067,4
134,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,135,Greatest Hits,0LfM3PGkXE6KvJEE1HkOnz,1988-11-21,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],[7633639],Dreams,1lbXEepatjRVjoG8pZMtdp,70,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],"[['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']]",[83],False,[7633639],0.823,0.338,0,-15.899,1,0.139,0.00129,0.5,0.785,120.473,254453,4
